CADTH_GID,CRCSHH_GID,CESSH_GID,CRDT_GID,CRDTH_GID,CRFLH_GID,CROP_GID,CRLRH_GID,DFEEH_GID,CRRCH_GID,CRRP_GID,CRRPH_GID,TRGTH_GID,ACNT_GID,BACNT_GID,CRNC_GID,CLNT_GID,DACNT_GID,DEAL_GID,DEPT_GID,DOC_GID,DLCLH_GID,MGRACNTH_GID,DPOS_GID,OPU_GID,OPU7_GID,SEC_GID,EMPL_GID,BNK_GID,DPFLH_GID,MSG_GID,DDLH_GID,TRNS_GID,RSTRH_GID,BRANCH_GID,OPER_GID,ACOPL_GID,ACRSRV_GID,PAL_GID,DADD_GID,DCMT_GID,DEALH_GID,OOL_GID,CRT_GID,ACDLH_GID,CRTH_GID,CSFLH_GID,DAQH_GID,TROP_GID,TRNS_GID.1,PROD_GID,RSTR_GID,SYND_GID,SYNDH_GID,SNDCLH_GID,DFEE_GID
870065712,749661415,412206130,234949400,945777307,641624636,990103822,205012692,459916901,958719996,35385789,81786429,673177588,51717954488,24227571475,UEq,2745612273,115764984,912201450,42736615885,31563401924,365416998,28076522000,271757672,388380727,401117622,569459113,9040211215,2150103497,162044044,6601408128,52363647,7803417366,931232956,87224066149,9858534790,474545254,150351139,238233156,415438377,259143920,265137246,64015638,997685628,108276205,522562901,484475315,176780534,906921623,782032695,318794138,303127466,351251468,715733452,791015712,936729350
861193283,384689068,335722454,960126900,951866331,41974967,313284976,913345257,41645734,231808369,696556088,5033523,912320207,58929605510,26098047658,ZsZ,2580408170,156889289,831284730,42315016807,33736275560,91216892,26454713745,246525662,373683444,413049678,529070912,9973786396,2194601370,870801542,6398170816,506318168,7395946648,490075783,83850151928,9817554414,396673991,80191674,910873395,398957246,570523850,21770141,788091982,316027834,55265127,916768860,823442876,15604298,824428805,107256230,771660074,843246853,253312498,203928246,906154119,219399182
13368915,110533068,646121641,159506034,297024617,582784185,697030133,822869492,307912445,543062904,856535010,913838528,651944714,57631134326,28802387384,yCL,2661656529,194914111,618040615,41441117793,38500214920,419145755,22134722147,232185047,319921313,486865088,529442291,9050732183,2012085714,657466259,6318002437,339528057,7490620777,176903245,81950172544,9072650299,76277031,613210854,717538173,970256521,182506046,173243420,602014692,512968784,109080398,683810686,188666765,381279497,952180268,600244038,337645340,294126583,648293483,596356649,277845822,221449204
694938382,675917189,49385224,348777245,449216656,77441636,728588384,245983040,301718031,513645416,396590476,174244368,593565386,59184211488,28887896844,QFv,2135403737,115799402,118503375,43705679852,32415465597,69034211,29969260847,209683728,392410954,414303299,518153838,9778135705,2126112752,694578687,6754047512,690519557,7862002450,967610147,88098636786,9658565761,133171484,207982621,684401332,355936785,463717780,799635174,289692522,688838152,71243950,381650821,266525686,42427635,13835904,747068672,407871356,40610630,911626851,676533770,778475583,470686851
35456143,165931562,768718990,742703069,457710260,592606035,555560990,465961047,508374938,488758550,217578173,579725868,600338272,54663736280,29504902390,VDm,2228170042,163663073,663170592,41277707941,39853539638,242574898,25731253669,266934504,333237354,487502830,514756276,9794748398,2457665947,791650438,6792625997,13685671,7777896630,416179722,84160766325,9181025624,205067303,357603896,21634214,874764179,923273447,253529785,68485373,758635781,530497009,436714198,859564687,230636793,143318633,890332180,469809570,91317012,306053,554866939,534030138,392485062
28726300,693267497,890324775,738859846,619447555,952684674,576388458,540066624,437181860,53613672,647405430,170569860,601809908,53250576853,21514666830,WSz,2889167223,118023190,951396462,40306614885,39431628196,693815014,21943019203,243274800,350555821,455131240,549045522,9959243138,2927323834,513165309,6900603732,61709134,7113003544,61073390,86929997426,9139700259,251148777,200486088,926499416,759995854,213411047,789469347,420106333,865791400,700460771,576516118,900187602,944301487,82261353,677201814,826436140,337898104,967971020,394611329,226155756,289106062
924559236,253294107,849347539,45574401,734621292,81055852,9126229,214338952,929688678,938386464,450015742,727199156,245359514,51685479130,26107208166,FgP,2186097709,186646126,480662175,48075020364,38907293776,239445255,20307510834,295499081,395717967,493583784,516442221,9078690817,2767021616,36920142,6297108807,199946346,7892050744,979117345,81963831217,9516330696,717676819,98929760,439030373,600519404,812030975,923100472,730751716,904930074,639296919,874034717,902551785,770443090,212003416,892122821,855769153,181980517,376866934,218676797,394387565,246338507
73501111,204199262,843054095,425027106,829869986,583729791,947075391,732152245,148101449,502309078,928956783,992369829,114255424,54848076908,26668953186,Uzs,2742726399,137171075,150031648,47930868811,37568417884,507369978,22566954166,267195931,306452618,498817515,512098551,9860960149,2637009960,647857210,6317571287,325358543,7708425820,757602618,88741707594,9871549307,541176066,391955395,938538618,960255208,811383917,595481222,218436318,829044001,314123055,213502197,537838409,985346696,205542778,329361457,665680665,681142410,457392788,211068779,28781894,148567179
306544251,941314585,917683210,969856389,770686028,864331134,100691235,983637829,87767189,230276987,605023916,695221551,431650775,58577520626,23010755087,EVa,2092572661,170738795,202165547,41137914990,31882553999,566213239,28096269020,269634983,359342426,484072743,513827309,9969279138,2909152797,801060866,6868308862,881515608,7634226525,562805350,81032387778,9959376338,217835032,490329754,477296729,300297297,671965581,429868358,392915054,769604230,590833664,909131337,590718866,400929226,995205832,620342161,106459297,486146296,710797409,597323739,211184693,286071425
88412651,484834855,961510442,76246930,762176708,811878589,143789516,949908832,276395336,25815960,965257691,305286457,466458429,52461570049,29140850806,OYp,2639376670,191092639,258402438,44900720165,37371829223,765361790,24174563978,281418424,320268593,454876591,557234803,9394204622,2703026315,338036393,6753936605,302945767,7757655240,643696227,81027658337,9364139361,798766501,421887546,246176819,4366008,754577178,130886911,34517595,912749539,342341137,711278503,774625785,512879995,128552861,438152365,816823906,838259967,187505199,883887278,261404695,292185957
142688035,559459305,598425615,686335214,431247957,615329702,360848064,679822792,487808552,260200914,166965952,623771219,804949697,54883369642,28577909353,rzU,2938053385,184672204,351381815,40337708982,34713921803,732486075,20427929500,279856767,324426167,470303801,548287566,9808088896,2078604407,532773038,6228135858,826631314,7849857240,952728402,84006633400,9606050346,968729008,622525819,813604775,185526936,232114108,495188454,306346282,935091542,772076472,51755929,771879764,60977617,420851517,705876211,69799714,436216658,165401307,311588427,585821244,548532038
211538796,194053001,10064594,164597458,735746154,188148465,173680196,356768752,400261815,773945538,359534276,878294189,686154858,59381622913,28585037751,ldG,2244706775,160343677,123397929,45191384534,30387234345,380935565,25789512856,235111236,330720204,478654613,583853370,9805116623,2437581770,542060954,6771883227,626254188,7135331827,91775923,84429640159,9585388618,401321281,17778239,105067480,931263254,820959742,771089794,861078529,300894259,820808017,845791369,430223172,187380962,790058925,2882000,613918835,63342068,418814908,698087142,684601792,251304507
105440967,34088154,648145432,759528418,785295034,197070613,239583566,361440466,54015843,316343673,858267551,213503688,779157878,54082552489,21815085075,waV,2170625517,153899205,449522115,41224488570,34619160777,693067945,20323781081,291536422,355864218,455014885,535169971,9068602776,2637426023,375953025,6288433568,80762583,7423951614,655555093,81674179905,9523656782,649844556,629708999,634924387,306900166,860311595,457582180,572271355,428817450,303784906,141816720,117397817,486383545,449555139,620630681,41976977,176066552,185964483,480745075,118034777,834864258
224379769,62379728,117863342,286042354,518119948,390637237,883149996,76020147,948043001,534509137,983920327,614557235,941460513,53674638019,21055812941,MwS,2299386071,164161870,949232040,40637715216,39984721358,271521729,24656222690,218878770,339318273,419907400,531481493,9784545696,2282146681,815440239,6668762634,562716915,7529269248,594221249,81726012501,9154379060,581561527,131559535,404343396,73684112,962286149,50587934,420713251,122366395,178102391,798592305,480243533,965168227,213679356,520438291,748572178,825098286,936740526,57141335,674724277,129541299
96155495,171125398,475868206,513808545,104738980,924899815,133623089,477422676,444978597,319183352,303419791,940264585,856412094,59906944902,22358698378,DrE,2854055850,146403758,466902062,49464210712,32651797411,881145660,21775776213,211725992,392371129,488503034,526842115,9321333116,2756052685,76215539,6153509285,369027113,7170961169,866997707,87511596998,9168599285,686280661,930147580,737000060,502277733,76611557,46360796,889552039,782744351,419027064,644116487,795129378,361165548,456194514,277447429,487325042,2007303,148083833,575660754,671147164,282959256
13346989,737194627,597092176,484135343,78363692,783782184,623787295,261979690,215287889,936764771,196297968,920527039,218323811,56342463029,29246101436,YuL,2029240879,172103811,89485486,44025397715,39934306214,51708973,20038556660,250438150,305940822,465606685,581628394,9989317661,2479351894,166073426,6136727542,522791122,7923146609,733046127,88297510396,9374497299,193805602,394641433,218205717,531509868,483943283,680476333,411586334,735330244,866701268,30729134,372353403,205904891,905892059,472934453,12399028,63020775,581407418,286037362,135378319,957619761
768744392,87202298,937076384,871081012,835406604,700418773,167626598,133545907,304362075,88021962,92965730,595726140,660319413,57310893264,20800562300,YrW,2017156264,152742631,374969535,47259058254,38952015520,790751428,28726523425,246398231,371329763,458782560,566134844,9625468027,2351788447,125710800,6409745022,806295151,7505465574,262386140,81665347592,9593864614,444455569,796203485,283331144,566917962,920158378,640749349,589293241,188276221,319656306,603205515,466343504,779370969,913846649,389898522,199154185,612089566,994512729,596079331,642064356,433320897
920989358,21925648,699024108,386371140,386264474,77617554,451332595,817878404,302700766,941163932,734619611,635120721,132516229,55858005110,23583509131,oUe,2931877865,132685150,910649921,40260655381,31225876072,111485833,29209944897,219751057,365754795,483458573,566093576,9917478814,2659009756,374238267,6023311914,164014268,7985260213,920572660,83203727116,9478812515,224953064,517962106,789572446,597293255,914630460,763618713,888367924,144588423,528430508,679916743,741501318,182956320,48755906,794175100,278388339,315617213,289718140,786025364,57764636,741691363
919951607,131245001,739391317,887791947,654292258,291960413,657275045,885665206,740506014,449563622,898532504,400584939,605412653,58533983923,21795734297,RTo,2301200113,110484218,642537813,40670770491,39651197151,182570409,22592390028,222595046,327347334,497118349,535410955,9162606626,2785493882,881107129,6075356714,504437068,7907133111,904135208,87436685222,9655798422,604152221,884330787,112198765,742378211,340884272,645669939,985494270,65146756,865708542,324024329,624875583,265592579,704430589,87713424,686488027,464066730,216708098,708243253,218380772,622996152
682457832,305084913,689276631,406066780,122656330,537971194,170186847,924717420,655596579,502871550,845948997,919254192,990817740,53474807682,22262155873,KNt,2955556427,186352335,740915415,43592305882,30987476779,462337777,24422591244,210334260,398782339,445459472,526395173,9493232041,2772771998,534386528,6496348173,438156030,7041251006,837279691,81258958717,9111625559,15140755,832334221,879265751,142564042,557219104,532402502,457386914,16165108,920412310,758026089,562853414,122702057,935409043,788707774,839446274,896197364,130911974,536310057,200756512,128242047
968273551,468330788,836396519,475536085,170491673,219169296,580750134,67765725,684590376,477203347,897803750,195974227,272864909,59740904816,25059198283,Wud,2597386540,125956753,421217596,48144906502,32421179218,130983504,23971301314,287434116,384102904,408653744,513226492,9463490042,2757965026,40463155,6912133664,839416278,7458522628,141989201,87475844234,9849670770,325199738,1999309,905131572,408464559,77005046,594599760,781165996,619268719,145885409,370954814,278050746,915226342,576467877,510365334,36493857,445531811,247994001,944344837,228143939,281444349
382691239,257440448,36672158,605763365,677252787,596765434,707168061,548146471,470469945,566384823,297392041,285511897,153515450,58577828566,21809621939,HfL,2091917696,169420204,227247162,45236830274,34290731700,960701228,20790883325,268470310,351018802,416487572,590701769,9312127180,2764915600,518643142,6393365912,927168110,7558511891,693574806,86903261850,9124515804,227570116,523677246,514783681,389469414,258466033,523187700,647348292,398861610,505933110,665260814,341810866,266183246,671169226,277448352,423741556,792573323,232007301,167547016,469670720,863229490
864061394,322099655,37416259,553273316,390471357,33030685,221532436,657924274,833270568,794167898,778712386,347403051,8147389,58473813034,23721868988,GDs,2761833162,156702721,851590954,43402879815,33918005859,448926853,26375089711,297829333,368278534,434363366,526404756,9033629863,2405253351,327973026,6095399110,389587685,7631556052,503215502,84376372608,9189194852,565061853,435242065,11459012,425558992,586860477,386806584,275012031,450477495,255341462,414508561,982445219,709326325,450633164,456290452,3785211,722460630,332416271,607964664,912107815,302526252
